feature,rf_importance,et_importance,xgb_importance,mean_importance
IL_fp_733,0.00011667225441069817,0.00015849060661061749,0.0003896082,0.0002215903554391383
IL_fp_46,0.0002506236884340649,0.00021327501809701956,0.00019884705,0.00022091525107837198
IL_fp_1423,0.0002102441568631192,0.00016244349366408538,0.0002898134,0.00022083368739403636
IL_fp_62,5.979669252704356e-05,6.322169889316773e-05,0.0005390546,0.0002206910066272702
IL_fp_116,0.00022155569268800067,0.0003111068160170332,0.00012755318,0.00022007189727492598
IL_fp_866,0.00013710395379587317,4.493650483401203e-05,0.00047815128,0.00022006391402987438
IL_fp_313,0.00011903553834827644,0.00010206570285633275,0.00043748415,0.00021952846437372922
IL_fp_1058,0.0003052309712355514,0.00035246877884075696,0.0,0.0002192332500254361
IL_fp_1431,0.00011705011353099689,4.977694613909369e-05,0.0004892561,0.0002186943905250231
IL_fp_88,0.00010627758983618322,0.0001352144557975062,0.0004112123,0.00021756811480665235
IL_fp_985,4.1755920650483965e-05,3.3262638134286184e-05,0.0005760554,0.00021702464488130384
IL_fp_847,1.671097794265958e-05,1.3882294360695316e-06,0.00063237175,0.00021682365361097916
IL_fp_97,0.00010761968475575066,0.00018099728911142118,0.0003592001,0.00021593902018153958
IL_fp_440,6.450399528052656e-05,9.473408902265123e-05,0.00048835383,0.00021586397308544564
IL_fp_286,0.00022567968255365474,5.452451004629202e-05,0.00036561475,0.0002152729793776802
IL_fp_482,0.0001431040259285595,5.495347733981156e-05,0.00044668294,0.00021491348155658278
IL_fp_761,0.0001755444143345339,0.00019070505397039654,0.00027544488,0.00021389811598905865
IL_fp_480,9.790933437694933e-05,0.00019537108423995763,0.0003483276,0.00021386933757588304
IL_fp_1528,0.0001263427892312487,2.3753050628602853e-05,0.00049134315,0.00021381299581562754
IL_fp_1956,0.0003232528192658745,0.0003161204605865913,0.0,0.0002131244266174886
IL_fp_1156,0.00010821950516932606,0.00010939012074760191,0.00041729215,0.00021163392436442273
IL_fp_953,0.00017426704746956908,0.00013747261396122694,0.00032313296,0.00021162420749597417
IL_fp_1693,4.8468492097538687e-05,6.403662840040473e-05,0.00052160583,0.00021137031828761147
IL_fp_6,0.0003360604566201353,7.823653516031584e-05,0.00021878164,0.00021102621146541542
IL_fp_447,8.003618080988537e-05,5.065681922462439e-05,0.0005021154,0.0002109361355320509
IL_fp_1487,6.289836248330358e-05,3.7427608657508903e-06,0.00056203397,0.00020955836286713143
IL_fp_1428,7.260522508575592e-05,1.6090216756191907e-05,0.00053964736,0.0002094475996382097
IL_fp_475,0.00011581602361675248,8.645867607792705e-05,0.00042578374,0.00020935281412651682
IL_fp_1676,2.8462147268891986e-05,1.273244671436221e-05,0.0005858343,0.000209009638361173
IL_fp_1760,0.00019979806687223068,0.00016249332520477467,0.0002638255,0.00020870562919051165
IL_fp_803,1.973166903505286e-05,0.00011774119868791461,0.00048766605,0.0002083796403182577
IL_fp_610,5.4870093567676497e-05,2.3133726599506186e-05,0.00054677844,0.00020826075199534454
IL_fp_4,0.000256772361978483,0.00021465920049378913,0.00015310467,0.00020817874508759237
IL_fp_446,0.0002065613590204006,0.00014799929579976576,0.00026819893,0.00020758652763914313
IL_fp_315,0.00027285431402825685,0.0001135081423655384,0.00023618752,0.00020751665983609674
IL_fp_102,0.00032907532952917084,0.00016667910505600443,0.0001267499,0.00020750144581079943
IL_fp_508,1.343422456750225e-05,1.5878995154943485e-06,0.0006068176,0.00020727990828865243
IL_fp_690,4.858358609016406e-05,3.91793473760316e-05,0.00053265673,0.00020680655562616373
IL_fp_1597,8.569541292956898e-05,9.393762365712131e-05,0.00043940858,0.00020634720702818643
IL_fp_119,4.069288926799591e-05,0.0001937054266935054,0.00038414227,0.00020618019635572742
IL_fp_741,0.0002541635323345368,6.827350185626504e-05,0.00029395174,0.0002054629259020034
IL_fp_503,8.561677015136635e-05,8.368196581486797e-05,0.00044550723,0.00020493532330955033
IL_fp_659,0.00023058391969772154,0.00013372513925095662,0.0002461776,0.00020349555368078163
IL_fp_1819,0.0002589524202341421,0.0003503045066024961,0.0,0.00020308564227887937
IL_fp_1898,0.00014328927549484414,1.6772894413713995e-05,0.00044862487,0.00020289567843111017
IL_fp_1231,0.0002800909643377842,0.0001084588813695576,0.00021823018,0.00020226000964788091
IL_fp_1345,8.201188685984362e-05,0.00021096791164746203,0.00031213937,0.00020170638865306566
IL_fp_1682,0.0001879801283567089,0.0002606164676065583,0.0001538137,0.00020080343209045307
IL_fp_1957,2.6680342941839754e-05,6.51396762144829e-06,0.00056766346,0.00020028592384440432
IL_fp_1198,0.00010380994426456745,3.581134305209923e-05,0.0004581914,0.0001992708993959631
IL_fp_1683,5.878366165361845e-05,4.7870450952312067e-05,0.0004901344,0.00019892950663547753
IL_fp_293,0.00020485400888624466,4.771416702045608e-05,0.00034273491,0.0001984343635484619
IL_fp_1837,0.000141747509381289,0.00019785063686790123,0.00025563966,0.00019841260369265587
IL_fp_621,3.9144052273991e-05,9.278899112253038e-05,0.0004626426,0.00019819188410181925
IL_fp_797,3.452375368160911e-05,5.6879966902412725e-05,0.0005024605,0.00019795474678907356
IL_fp_1899,8.664360550595332e-05,6.552325342210234e-05,0.0004409973,0.00019772138777429896
IL_fp_1158,6.526789190835508e-05,0.0002471789211017413,0.00027955018,0.00019733233056169245
IL_fp_1647,0.00014003040918623223,0.00013112621189683847,0.00031965948,0.0001969386993942823
IL_fp_1816,4.5911413784397e-05,1.0784171401144688e-05,0.000533129,0.00019660818578360942
IL_fp_1606,7.402912315425701e-05,9.721774797793922e-05,0.00041729427,0.00019618038096271993
IL_fp_1197,5.9178284469629196e-05,0.0002145486593285886,0.00031329808,0.00019567500735069435
IL_fp_824,4.092245335577284e-05,2.7107676059164674e-05,0.00051890936,0.00019564649796267072
IL_fp_1206,3.0742364187845745e-05,2.5068757160350124e-07,0.00055580656,0.00019559987073376696
IL_fp_1047,0.00028602034041334205,0.0001523169489976865,0.00014824819,0.00019552849292426484
IL_fp_1033,4.3097729406806755e-05,2.3346286710707127e-05,0.000518908,0.00019511734727146253
IL_fp_1024,0.00016806263760956835,0.00010469595323896201,0.00031203465,0.00019493108090614612
IL_fp_1372,0.00011873262164846854,5.75979129481076e-05,0.00040685496,0.00019439516506611766
IL_fp_672,9.847696469791144e-05,5.0084623627200855e-05,0.0004345145,0.00019435870059906915
IL_fp_1493,1.2899494697725124e-05,3.853361777202654e-05,0.0005314051,0.00019427940218314164
IL_fp_27,0.0002614734195899037,0.00014508439869306223,0.00017531168,0.00019395649983846035
IL_fp_396,7.097188832916998e-05,0.000319124101780724,0.00019142481,0.00019384026778262217
IL_fp_235,4.158625703565003e-05,1.5247796265988633e-05,0.0005245702,0.00019380140973795663
IL_fp_99,0.00015138028364913953,0.00026602945849031433,0.00016336823,0.0001935926560173391
IL_fp_1514,2.204390910827656e-05,3.6533150888661335e-06,0.00055505865,0.0001935852914679724
IL_fp_1918,0.00014874603845520614,0.00016440514693768688,0.00026692782,0.00019335966789831938
IL_fp_1063,0.0001585090530401711,0.00012962520510602726,0.0002901898,0.00019277468988013324
IL_fp_363,8.913943252741464e-05,2.982554418535507e-05,0.00045858577,0.0001925169148288937
IL_fp_500,0.00011456931500619189,0.0003739661094605008,8.702194e-05,0.00019185245394255993
IL_fp_1193,3.988424826528795e-05,1.0085422387500133e-05,0.00052421895,0.00019139620717968913
IL_fp_1484,6.382676933392058e-06,9.680081063484353e-07,0.00056587986,0.00019107684895465165
IL_fp_807,0.00011848238956184214,4.350599229646622e-05,0.00041031415,0.00019076751214556042
IL_fp_1759,0.00021468770284072236,0.00010769549651776212,0.00024713998,0.00018984105927128802
IL_fp_1795,5.999039638548506e-05,3.903057978508326e-05,0.0004670715,0.0001886974965276962
IL_fp_11,0.00016822220222403457,0.0001132540215126418,0.00028391308,0.00018846309980925517
IL_fp_108,9.519379721741572e-05,0.00026750020231486717,0.00020250096,0.0001883983197968604
IL_fp_1050,3.6378998640077956e-05,4.3116541902769076e-06,0.0005235765,0.00018808905525437744
IL_fp_1234,0.00012144684248313142,0.00010263840808673942,0.00034011365,0.00018806629990487985
IL_fp_1940,3.582256774453927e-05,4.1130706450089774e-07,0.0005271709,0.00018780158967029504
IL_fp_1097,5.4113164520606294e-05,0.00017047575422540838,0.00033619822,0.0001869290474226492
IL_fp_758,0.0001019295350549863,0.00011255935410409769,0.00034542888,0.00018663925695338866
IL_fp_212,0.00018808289959046327,0.00016621264647105762,0.00020518106,0.0001864922016356679
IL_fp_96,6.226896105878502e-06,4.895996364432641e-07,0.0005520059,0.00018624079565494284
IL_fp_814,2.1229872736195127e-05,2.257324998554929e-06,0.00053361774,0.00018570164654290898
Route_of_administration__intratracheal,4.1912979468145683e-05,3.89384348209745e-05,0.00047574303,0.00018553148103001826
IL_fp_1977,7.884015199580278e-05,1.7788030248192365e-05,0.00045966392,0.00018543070047239208
IL_fp_502,0.00024511824053556294,0.0001701431323251614,0.0001394856,0.00018491565546555392
IL_fp_947,3.7975165252262756e-05,2.6009312237862556e-06,0.00051381247,0.00018479618844296562
IL_fp_1582,0.0001211156553831646,0.00043157961708301877,0.0,0.00018423175748872778
IL_fp_825,8.604282263411587e-05,9.397958623339082e-06,0.00045606378,0.000183834852201046
IL_fp_624,0.00010950386392350779,0.00018675339743657554,0.00025434358,0.00018353361510237698
IL_fp_1854,5.361809215503648e-05,0.00010946992635240583,0.00038703598,0.00018337466605464832
IL_fp_1190,0.00014409420473422246,9.433375988357053e-05,0.0003105324,0.00018298678802367192
IL_fp_324,0.00016059967177444484,0.00011574747479862236,0.00027143097,0.00018259270441673713
IL_fp_2007,0.0001541976347251273,0.0001234064002934366,0.00026957557,0.00018239320113342026
IL_fp_808,3.915228756967003e-05,3.133249433273031e-05,0.00047637906,0.0001822879486047121
IL_fp_521,4.186429333337173e-05,8.741025220455827e-06,0.00049573905,0.00018211478896690153
IL_fp_886,2.472163985582353e-05,1.713769673158771e-06,0.00051924336,0.00018189292318679284
IL_fp_606,7.466457610579632e-05,0.00017901303296246495,0.00029068554,0.00018145438203554407
IL_fp_1615,3.6114002296417525e-05,4.377873982096748e-06,0.00050384476,0.0001814455441486321
IL_fp_605,0.0001891523215562806,9.569416784591399e-05,0.00025800162,0.00018094936823183954
IL_fp_613,5.657572292519372e-05,5.696666454679549e-05,0.00042798085,0.00018050774550856663
IL_fp_270,6.176601012099961e-05,1.2055776503678044e-05,0.00046582072,0.00017988083490521963
IL_fp_579,6.913514409224562e-05,4.380147878160245e-05,0.00042340072,0.00017877911464030723
IL_fp_310,0.0001399111689304329,2.7048161731894213e-05,0.0003672091,0.0001780561474118339
IL_fp_1414,9.135625441586389e-05,0.00010451331724828352,0.00033702963,0.0001776330681035793
IL_fp_685,4.87967344193869e-05,6.211471817342506e-05,0.00042191168,0.0001776077114540759
IL_fp_973,3.549998578960962e-05,1.1783055866530029e-05,0.0004846501,0.0001773110507497351
IL_fp_320,1.6755169883142375e-05,5.818416429224205e-06,0.0005077123,0.00017676196410049434
IL_fp_376,4.506006889000393e-05,0.00017688927289003452,0.00030823046,0.00017672660095570543
IL_fp_1338,4.862412747789541e-05,0.00021711506738702753,0.00026431071,0.00017668330314027573
IL_fp_1561,5.731195431990281e-05,5.691084669321846e-05,0.00041495057,0.00017639112346874483
IL_fp_339,6.686663383148833e-05,5.8044294990087054e-05,0.00040342717,0.00017611269949327303
IL_fp_1679,0.00012741959004335983,3.0054464794670665e-05,0.00036951998,0.0001756646798844334
IL_fp_575,0.00020296648395238295,0.00010683913953502335,0.00021636447,0.00017539003037345436
IL_fp_1540,0.00011120312227587767,2.0821208235941287e-05,0.0003941074,0.00017537724202068504
IL_fp_558,4.102598498221499e-05,3.184609657031834e-05,0.00045294713,0.00017527307166869874
IL_fp_3,0.00022457391805707466,0.0001099452871570465,0.00019106886,0.0001751960213512309
IL_fp_1296,0.00020039733384871552,0.00032480953291061046,0.0,0.000175068955586442
IL_fp_885,2.7769794689059744e-05,5.406705837852421e-06,0.00049076666,0.00017464771981341875
IL_fp_1108,2.3422022690532166e-05,6.836398459665945e-06,0.00049319986,0.00017448609223501567
IL_fp_1123,3.7336130412985196e-05,1.1964831562787058e-05,0.00047302214,0.0001741077009237124
IL_fp_1381,6.840446472026195e-05,1.7213768474468995e-05,0.00043637797,0.00017399873557443662
IL_fp_744,6.895174464686871e-05,5.2117647122709046e-05,0.0004007016,0.0001739236625685161
IL_fp_774,0.00017798822025766038,8.88535063650798e-05,0.00025463794,0.0001738265555703424
IL_fp_916,2.8412490256816417e-05,8.49307484129022e-05,0.00040765567,0.00017366630128500706
IL_fp_1263,6.21061500807744e-06,4.278938122862425e-06,0.00050988095,0.0001734568339809031
IL_fp_375,3.821243705105587e-05,2.7582735001284758e-06,0.00047886602,0.00017327890862642626
IL_fp_898,6.376909308198458e-05,5.171066322326816e-05,0.00040382193,0.00017310056343993718
IL_fp_1439,0.00014159524752514069,1.1975614634517012e-05,0.00036357203,0.00017238096571482825
IL_fp_1955,8.98327116618416e-05,0.0001344616962147495,0.00029260432,0.0001722995771177147
IL_fp_2039,5.873150168942235e-05,3.915826885139347e-05,0.00041879254,0.000172227435829564
IL_fp_282,4.8110647028969165e-05,7.784284517024187e-05,0.0003898737,0.00017194239421224552
IL_fp_514,4.08820163305083e-05,8.768583705864957e-05,0.00038689678,0.00017182154314152864
IL_fp_1699,0.00014523979873823015,0.0001841081087635699,0.00018351966,0.00017095585580498168
IL_fp_747,0.00014479491751067636,0.0003676526684726357,0.0,0.00017081586199443736
IL_fp_364,0.00010239842642376634,7.163599893519056e-05,0.00033733077,0.0001704550651130944
IL_fp_2013,9.337421906926755e-05,0.00029865890820461507,0.00011807014,0.0001700344212655856
IL_fp_1769,0.00017639286764522052,0.00033282709076860303,0.0,0.00016973998613794119
IL_fp_924,5.035427905873435e-05,6.123843100712729e-05,0.0003966573,0.0001694166695392447
IL_fp_625,0.00014015036515657692,7.082199306289994e-05,0.0002963744,0.00016911558759652155
IL_fp_1302,4.6442464081178834e-05,6.0269274769416565e-05,0.0003993924,0.00016870137602576675
IL_fp_778,4.254036127690565e-05,5.9134677712016504e-05,0.00040417447,0.0001686165025672678
IL_fp_175,0.00010933584066723311,3.467695986249299e-05,0.00036134387,0.00016845222511953868
IL_fp_1140,0.00011526878591410634,0.0001318436667622768,0.00025798476,0.00016836573895062426
IL_fp_1400,1.3398136755896029e-05,2.066643681221274e-05,0.0004676189,0.00016722782394128644
IL_fp_34,0.00010901581084860264,9.272052380424323e-05,0.00029742692,0.00016638775004919034
IL_fp_726,5.4800229231348154e-05,1.1932684784305876e-05,0.00043233702,0.00016635664570021245
IL_fp_1884,8.220136228269078e-05,3.686463061307646e-05,0.00037909005,0.00016605201492032415
IL_fp_361,6.135067487629303e-05,4.366076557656033e-05,0.0003929712,0.00016599421718862967
IL_fp_23,0.0002062281616151246,0.0001635327793628686,0.00012806966,0.00016594353355767416
IL_fp_1949,0.00010007016576237888,3.87060934396237e-05,0.0003585665,0.00016578091849680216
IL_fp_1913,0.0002063453921610881,8.20590199880752e-05,0.00020773744,0.00016538061653285297
IL_fp_806,5.994974504487554e-05,9.669050785783368e-05,0.00033853968,0.00016505997926418242
IL_fp_262,8.05644021110951e-05,0.00016394629300048023,0.00024986037,0.00016479035560246894
IL_fp_55,3.665784930497152e-05,8.64520004137516e-05,0.00037073586,0.0001646152350863279
IL_fp_510,1.418726097295952e-05,2.3732897057815297e-05,0.0004548056,0.0001642419152273276
IL_fp_1070,0.0001759145023266781,0.00031680104550691114,0.0,0.00016423851594452976
IL_fp_153,9.629642377514059e-05,1.3158311433388838e-05,0.00038262672,0.0001640271518156688
IL_fp_914,4.310003376506244e-05,0.00017819952996221458,0.00027028657,0.00016386204622901063
IL_fp_763,5.3509966350513795e-05,1.7403431712079347e-05,0.00042019028,0.00016370122519066148
IL_fp_583,3.315914240850267e-05,5.8629667595657335e-05,0.00039930223,0.00016369701185470328
IL_fp_943,1.8380685019018506e-05,5.079379952233132e-05,0.00042091476,0.0001633630812341002
IL_fp_1752,5.660554445995175e-05,8.246003370352548e-05,0.00035099167,0.00016335241653424583
IL_fp_252,8.998401413614611e-05,1.3627289513321611e-05,0.000385285,0.0001629654365180673
IL_fp_918,0.0002116971840726509,0.0001288236489927864,0.00014831034,0.00016294372455238123
IL_fp_826,0.0001551706667828385,7.83589183988259e-05,0.00025482458,0.00016278472271155682
IL_fp_469,6.513717068000406e-06,4.472546501114566e-06,0.0004769104,0.00016263222537116654
IL_fp_164,5.1728498804528054e-05,1.3360094642330926e-05,0.0004210731,0.00016205390218310828
IL_fp_2016,8.957985152463499e-05,1.4644325152229584e-05,0.00037937428,0.00016119948551677007
IL_fp_752,4.207280760506454e-05,3.473697209008994e-05,0.00040618106,0.00016099694703423521
IL_fp_2043,0.00011205994731208134,6.35196635814857e-05,0.00030716584,0.00016091515128751252
IL_fp_428,8.297923944377186e-05,4.0824934181002676e-05,0.00035819117,0.00016066511563853612
Model_type__HBEC_ALI,5.4819048785832895e-05,3.8160068892186356e-05,0.00038797143,0.00016031685088435405
IL_fp_1565,2.5947086393069823e-05,6.654294176513226e-05,0.00038812376,0.0001602045975272852
IL_fp_1532,5.504230735872026e-05,8.734599948052963e-05,0.000337428,0.0001599387709057107
IL_fp_597,0.00010614605825731027,4.3082441006655976e-05,0.0003288652,0.00015936456418673005
IL_fp_177,6.708099829707576e-05,8.408485169807546e-06,0.0004018358,0.00015910842825986107
IL_fp_829,0.00010426609631105018,7.524762959451662e-05,0.00029745797,0.00015899056506246307
IL_fp_1506,2.6954202010767143e-05,0.00016675214008333796,0.0002825471,0.0001587511431675691
IL_fp_1294,6.986518287897983e-05,1.676163230099992e-05,0.0003893839,0.0001586702390849163
IL_fp_1217,7.703959790477974e-05,9.915497737535474e-05,0.00029917143,0.0001584553344920889
IL_fp_2021,0.00010627012101404514,5.551904858805118e-05,0.000312181,0.00015799005184384692
IL_fp_497,0.00011253090750968317,0.00014552455770179705,0.00021412439,0.00015739328488997598
IL_fp_230,6.010311871125018e-05,3.853666376583045e-05,0.00037338465,0.00015734147861162318
IL_fp_979,7.048267515473014e-05,2.6558492947202997e-05,0.0003746525,0.00015723122387530293
IL_fp_460,7.113405875398262e-05,4.794321615596564e-06,0.00039501145,0.0001569799427350976
IL_fp_1846,6.013401844708758e-05,2.435780893567222e-05,0.00038391852,0.00015613678341329647
IL_fp_200,5.6983809609631994e-05,3.399737945895149e-06,0.00040780866,0.00015606407052584688
IL_fp_302,8.390769790710673e-06,1.5192246486863384e-05,0.00044453776,0.0001560402575145488
IL_fp_681,0.000139505659955197,0.0002028177207586248,0.00012556899,0.00015596412217881077
IL_fp_53,1.3465777028621754e-05,1.151571561417337e-05,0.00044214597,0.0001557091556727009
IL_fp_1976,5.341051173901066e-06,4.7710644037427456e-05,0.0004138204,0.0001556240348867153
IL_fp_860,0.00010276252419032113,4.0685729298729596e-05,0.00032312042,0.00015552289026508347
IL_fp_590,3.500458910327064e-05,1.3977640291410748e-05,0.00041596897,0.00015498373334104555
IL_fp_724,8.004463902372846e-05,1.7185602506676226e-05,0.00036756595,0.00015493206505626977
IL_fp_1042,3.900875882587403e-05,8.727000047214746e-07,0.00042390902,0.00015459682609219864
IL_fp_1276,3.700288556601377e-05,9.674254494349691e-07,0.00042557213,0.00015451414658302295
IL_fp_1090,0.00014781470471188595,7.636478478101988e-05,0.00023913164,0.00015443704233085784
IL_fp_1500,4.021223704289564e-05,5.278128795737712e-05,0.00037001984,0.00015433778936787895
IL_fp_920,9.520792387050187e-05,0.00026853357296702934,9.9093915e-05,0.00015427847067788893
IL_fp_169,9.860800761402646e-05,2.6618030678726654e-05,0.00033731738,0.00015418114017035645
IL_fp_1980,4.1004822936524076e-05,8.970887068361336e-05,0.00033148524,0.00015406631004979943
IL_fp_1446,2.7820753956942402e-05,3.4185416458747444e-05,0.0003991343,0.00015371348895796812
IL_fp_179,0.0002676494013575919,0.00010738755598799781,8.5903244e-05,0.0001536467338904936
IL_fp_687,0.0001528941491560564,0.00012285756874251874,0.0001848933,0.00015354834013387236
IL_fp_21,0.00011529209748762563,0.0001474097867783442,0.0001977012,0.00015346769468702978
IL_fp_851,6.057940037216304e-05,1.4337553493052655e-05,0.00038546172,0.0001534595594094944
IL_fp_237,0.00014827828935167506,0.00018400984627006046,0.00012790415,0.00015339742727765246
IL_fp_1048,1.4521021065365268e-05,4.964164600236639e-05,0.00039534442,0.00015316903060923358
IL_fp_133,4.7370688243114764e-05,7.317130954404164e-05,0.0003389198,0.00015315393593552995
IL_fp_1133,9.475320590027074e-05,2.494477855982112e-05,0.0003384926,0.000152730193117417
IL_fp_582,4.720263613456456e-05,1.5385466208837153e-05,0.00039130298,0.00015129702729821913
IL_fp_1712,0.00010429111938773915,9.820538089591862e-05,0.00025077738,0.0001510912918231733
IL_fp_1594,6.679307110060116e-05,0.00022540596748078545,0.00016062352,0.00015094085166771724
IL_fp_322,0.0001242294384845505,0.00011370228393397062,0.00021471934,0.00015088368897702686
IL_fp_138,1.8377663317683902e-05,1.7938245960399784e-06,0.00043140666,0.00015052604961683224
IL_fp_211,9.020871174132643e-05,0.00016220446906739034,0.00019835701,0.00015025673058914436
IL_fp_892,0.00012203916226300075,2.7224155711984182e-05,0.0002998127,0.0001496920066571336
IL_fp_2026,0.00011557779795224235,4.1046568920761494e-05,0.00029208203,0.00014956879766939342
IL_fp_915,0.00022498276001394496,0.00022290591379831623,0.0,0.00014929622460408708
IL_fp_512,2.6264797168360488e-05,4.966843800626744e-05,0.00037056865,0.00014883396306963824
IL_fp_19,0.00024081290406697384,1.3895924137468513e-05,0.00019053707,0.00014841530061796945
IL_fp_1743,5.9854518038477295e-05,0.00013443716318547826,0.0002508109,0.0001483675280075013
IL_fp_1127,6.138497186108941e-05,2.4042351695080588e-05,0.00035899112,0.0001481394815769792
IL_fp_462,4.08382770688603e-05,7.84444215550623e-05,0.00032509086,0.0001481245205557883
IL_fp_1402,2.826394234473426e-05,3.863084090645706e-05,0.00037685048,0.00014791508875297346
IL_fp_1628,0.00013628043151863494,7.51460065296266e-05,0.00023157359,0.00014766667635234798
IL_fp_42,0.00011977170965482231,0.00010476821972825176,0.00021838427,0.0001476414009499094
IL_fp_1583,2.0456435854643537e-05,1.0147349205086644e-05,0.00041229077,0.00014763151846246752
IL_fp_192,2.8677021405664764e-05,5.278903822159905e-05,0.00036127234,0.0001475794657469637
IL_fp_557,0.00012735837914342114,9.788007071749006e-05,0.00021743399,0.00014755747986913576
IL_fp_47,7.205278109376185e-05,1.3008112179048256e-06,0.00036928846,0.00014754735205188435
IL_fp_765,6.547825415365789e-05,3.421042654456673e-05,0.0003421755,0.0001472880635705669
IL_fp_1596,4.012318681551407e-06,1.0141191457637197e-06,0.00043680522,0.00014727721852899963
IL_fp_968,4.9089191855612164e-05,2.6099241364811356e-06,0.00038991263,0.0001472039157849233
IL_fp_1139,0.00011705398609396448,7.011087506993328e-05,0.00025427062,0.00014714516060266344
IL_fp_306,8.2110580702978e-05,5.124534438309587e-05,0.00030784376,0.00014706656119262436
IL_fp_1783,0.00013510560048103678,0.00023243168403647038,7.3245115e-05,0.00014692746662095036
IL_fp_377,1.84472512822992e-05,7.550632422369897e-07,0.00041995235,0.0001463848894066479
IL_fp_181,8.326779762709247e-05,8.503635683681174e-05,0.00027059775,0.00014630063585963418
IL_fp_1449,1.9974702381011892e-05,1.3961223760435794e-05,0.0004041842,0.0001460400385112338
IL_fp_2046,0.0002179930790273006,9.673932196817377e-05,0.000121704805,0.00014547906858824195
IL_fp_319,5.9159273080559055e-05,6.2906437345788e-05,0.00031276708,0.00014494426309784306
IL_fp_250,0.0,0.0,0.00043359143,0.00014453047576049963
IL_fp_1401,4.032587616692444e-05,6.16937357140416e-06,0.0003869457,0.00014448031643758482
IL_fp_1893,7.538255093821469e-05,4.313204236652848e-05,0.00031453185,0.00014434881371311008
IL_fp_870,4.685622442991696e-05,3.5052184133674565e-05,0.0003499696,0.0001439593372282907
IL_fp_1347,0.0001071646832153764,4.366517406689042e-05,0.00028041354,0.00014374780036258228
IL_fp_1724,1.769725982109898e-05,3.3316040567895905e-06,0.00040994145,0.00014365677160114415
IL_fp_923,6.168952845930637e-05,6.3873322447161734e-06,0.00036235177,0.0001434762100951532
IL_fp_1524,0.00010138019430205,4.545021518363646e-05,0.0002834362,0.00014342220630491397
IL_fp_1963,0.00020114348480337576,0.00022880395243481244,0.0,0.0001433158124127294
IL_fp_568,3.858311240552638e-05,8.14313134809104e-06,0.0003827126,0.00014314628313192408
IL_fp_1889,0.00010374745955190293,8.239142423352192e-05,0.00024321201,0.00014311696428901394
IL_fp_1697,1.6619012230435517e-05,3.996077385916264e-05,0.00037171485,0.00014276487875958748
IL_fp_301,8.475277756622293e-05,0.00018778062436024457,0.00015320658,0.00014191332725977225
IL_fp_1155,2.794691708674131e-05,2.0033804936124376e-05,0.00037747703,0.00014181925076422243
IL_fp_261,0.00010232419910055555,2.8877785430308847e-05,0.00029421772,0.00014180656931753896
IL_fp_626,0.00011895081743175564,0.00017897126398059833,0.0001270086,0.00014164356273616894
IL_fp_8,9.674343572981005e-05,8.342694644767777e-06,0.00031904195,0.00014137602746657437
IL_fp_792,0.0002000637622078115,7.248753891256195e-05,0.00015118398,0.00014124509372393383
IL_fp_527,5.4895584657414715e-05,4.062953940311845e-05,0.00032813757,0.00014122089749716942
IL_fp_410,0.00019923986067306156,9.345811213192444e-05,0.00013087042,0.0001411894653227578
IL_fp_1326,0.00010205992069799542,2.2655984641918665e-05,0.00029834392,0.00014101994144155667
IL_fp_445,5.760147663273393e-05,7.059462549916487e-06,0.00035795543,0.0001408721238155949
IL_fp_1187,7.470166096372328e-05,9.140932120319548e-06,0.00033682323,0.00014022194045501136
IL_fp_1092,8.112345536376937e-05,4.654760332646882e-05,0.00029244568,0.00014003891239565717
IL_fp_232,6.895156703203175e-05,9.013655181374484e-05,0.0002600751,0.0001397210691453867
IL_fp_1964,5.8236196662561855e-05,2.2842181622543877e-05,0.00033796503,0.00013968113601419189
IL_fp_1591,5.1068607657498104e-05,0.00010573882717186335,0.00026216425,0.0001396572278938069
IL_fp_1690,7.151322739538028e-05,0.00012755078849652828,0.00021980605,0.000139623356561345
IL_fp_1607,6.801353263277793e-05,5.3261436215440916e-05,0.00029758603,0.00013962033166135032
IL_fp_1953,2.4997407532761672e-05,3.064308472749914e-05,0.00036263754,0.00013942601078431753
IL_fp_856,4.517651982708131e-05,2.622874824392025e-06,0.00037030107,0.00013936682268951363
IL_fp_1021,2.764446554730954e-05,3.109631679244744e-05,0.00035902418,0.00013925498848864115
IL_fp_991,7.013045260268416e-06,6.200705548939732e-06,0.00040076734,0.00013799369743272682
Aqueous_buffer__Unknown,1.5391495385230415e-05,3.139658098626365e-05,0.00036665297,0.00013781368094949032
IL_fp_1934,5.388115773129592e-06,7.324607454952116e-06,0.00039973622,0.0001374829817026008
IL_fp_1775,3.296969865991777e-05,2.0161465891967725e-06,0.00037635295,0.00013711293275839523
IL_fp_1069,6.069273312278848e-05,5.6095882912972324e-05,0.00029442567,0.00013707142877537553
IL_fp_1107,1.4236735810046384e-05,3.653253218709601e-06,0.00039192892,0.00013660630155388156
IL_fp_156,5.850562328565687e-05,0.00012560981148209929,0.000224941,0.00013635214581281057
IL_fp_1548,0.00012987629404968227,7.26124657489513e-05,0.00020645653,0.00013631509800462758
IL_fp_1304,1.516596204670767e-05,6.69757320439714e-07,0.00039254848,0.000136128065780933
IL_fp_155,0.00015532104770880456,7.266385724624317e-05,0.00017771542,0.00013523344325084847
IL_fp_58,5.802578446151669e-05,2.158148623458345e-05,0.00032601284,0.00013520670466152712
